signal_name,scope,width,x_um,y_um,source_type,cell_type
u0.u0.n_3189,test.u0.u0,1,55.368,6.336,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_319,test.u0.u0,1,193.392,11.736,net_driver,OR2x2_ASAP7_75t_SL
u0.u0.n_3190,test.u0.u0,1,57.528,14.976,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3191,test.u0.u0,1,58.824,11.736,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3192,test.u0.u0,1,54.072,17.136,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3193,test.u0.u0,1,79.344,63.576,net_driver,AND2x2_ASAP7_75t_SL
u0.u0.n_3194,test.u0.u0,1,58.392,13.896,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3195,test.u0.u0,1,55.152,17.136,net_driver,AND2x2_ASAP7_75t_SL
u0.u0.n_3196,test.u0.u0,1,56.664,16.056,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u0.n_3197,test.u0.u0,1,72.864,65.736,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u0.n_3198,test.u0.u0,1,56.448,17.136,net_driver,NOR4xp25_ASAP7_75t_SL
u0.u0.n_3199,test.u0.u0,1,54.504,7.416,net_driver,OA211x2_ASAP7_75t_SL
u0.u0.n_32,test.u0.u0,1,121.464,27.936,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_320,test.u0.u0,1,195.552,7.416,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3200,test.u0.u0,1,58.392,17.136,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3201,test.u0.u0,1,53.64,8.496,net_driver,OA22x2_ASAP7_75t_SL
u0.u0.n_3202,test.u0.u0,1,57.744,12.816,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u0.n_3203,test.u0.u0,1,54.936,12.816,net_driver,OAI331xp33_ASAP7_75t_SL
u0.u0.n_3204,test.u0.u0,1,57.528,18.216,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u0.n_3205,test.u0.u0,1,56.664,22.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3206,test.u0.u0,1,75.024,59.256,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3207,test.u0.u0,1,78.48,61.416,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u0.n_3208,test.u0.u0,1,68.544,66.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3209,test.u0.u0,1,68.76,65.736,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_321,test.u0.u0,1,191.664,17.136,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3210,test.u0.u0,1,76.104,64.656,net_driver,OA22x2_ASAP7_75t_SL
u0.u0.n_3211,test.u0.u0,1,76.536,65.736,net_driver,OAI33xp33_ASAP7_75t_SL
u0.u0.n_3212,test.u0.u0,1,79.128,64.656,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u0.n_3213,test.u0.u0,1,69.84,65.736,net_driver,A2O1A1Ixp33_ASAP7_75t_SL
u0.u0.n_3214,test.u0.u0,1,78.912,65.736,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u0.n_3215,test.u0.u0,1,79.344,67.896,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3217,test.u0.u0,1,19.512,43.056,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3218,test.u0.u0,1,33.984,44.136,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3219,test.u0.u0,1,34.2,47.376,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_322,test.u0.u0,1,191.016,10.656,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3220,test.u0.u0,1,39.816,102.456,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3221,test.u0.u0,1,15.408,57.096,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3222,test.u0.u0,1,40.248,94.896,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3223,test.u0.u0,1,30.744,48.456,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3224,test.u0.u0,1,37.656,35.496,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3225,test.u0.u0,1,42.624,97.056,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3226,test.u0.u0,1,52.776,90.576,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3227,test.u0.u0,1,17.784,58.176,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3228,test.u0.u0,1,17.784,51.696,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3229,test.u0.u0,1,51.48,91.656,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_323,test.u0.u0,1,190.8,11.736,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3230,test.u0.u0,1,39.6,100.296,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3231,test.u0.u0,1,18.0,53.856,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3232,test.u0.u0,1,18.864,39.816,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3233,test.u0.u0,1,14.976,61.416,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3234,test.u0.u0,1,19.296,46.296,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3235,test.u0.u0,1,18.0,59.256,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3236,test.u0.u0,1,19.296,61.416,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3237,test.u0.u0,1,18.864,62.496,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3238,test.u0.u0,1,21.672,63.576,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3239,test.u0.u0,1,21.24,59.256,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_324,test.u0.u0,1,189.72,17.136,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3240,test.u0.u0,1,40.032,99.216,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3241,test.u0.u0,1,15.192,59.256,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3242,test.u0.u0,1,40.464,105.696,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3243,test.u0.u0,1,39.384,104.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3244,test.u0.u0,1,17.136,46.296,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3245,test.u0.u0,1,36.576,48.456,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3246,test.u0.u0,1,16.704,48.456,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3247,test.u0.u0,1,42.408,103.536,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3248,test.u0.u0,1,21.888,62.496,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3249,test.u0.u0,1,18.864,48.456,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_325,test.u0.u0,1,170.064,14.976,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u0.n_3250,test.u0.u0,1,40.68,103.536,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3251,test.u0.u0,1,8.496,97.056,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3252,test.u0.u0,1,14.328,60.336,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3253,test.u0.u0,1,37.008,92.736,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3254,test.u0.u0,1,9.144,30.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3255,test.u0.u0,1,16.488,88.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3256,test.u0.u0,1,30.528,83.016,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3257,test.u0.u0,1,27.288,90.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3258,test.u0.u0,1,10.872,98.136,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3259,test.u0.u0,1,25.344,89.496,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_326,test.u0.u0,1,192.096,9.576,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3260,test.u0.u0,1,21.888,71.136,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3261,test.u0.u0,1,12.168,30.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3262,test.u0.u0,1,31.608,53.856,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3263,test.u0.u0,1,18.432,41.976,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3264,test.u0.u0,1,9.576,56.016,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3265,test.u0.u0,1,8.064,73.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3266,test.u0.u0,1,14.112,86.256,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3267,test.u0.u0,1,30.744,91.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3268,test.u0.u0,1,41.976,99.216,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3269,test.u0.u0,1,39.6,101.376,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_327,test.u0.u0,1,215.856,12.816,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3270,test.u0.u0,1,21.24,58.176,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3271,test.u0.u0,1,44.352,106.776,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3272,test.u0.u0,1,41.76,100.296,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3273,test.u0.u0,1,41.544,98.136,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3274,test.u0.u0,1,40.248,97.056,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3275,test.u0.u0,1,41.328,101.376,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3276,test.u0.u0,1,35.28,40.896,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3277,test.u0.u0,1,53.856,36.576,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3278,test.u0.u0,1,60.984,92.736,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3279,test.u0.u0,1,37.44,36.576,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_328,test.u0.u0,1,198.36,16.056,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3280,test.u0.u0,1,54.72,43.056,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3281,test.u0.u0,1,29.664,62.496,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3282,test.u0.u0,1,36.792,37.656,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3283,test.u0.u0,1,70.488,97.056,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3284,test.u0.u0,1,27.936,47.376,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3285,test.u0.u0,1,65.736,98.136,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3286,test.u0.u0,1,65.52,106.776,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3287,test.u0.u0,1,36.576,44.136,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3288,test.u0.u0,1,26.64,48.456,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3289,test.u0.u0,1,65.736,102.456,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_329,test.u0.u0,1,196.416,16.056,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3290,test.u0.u0,1,31.824,49.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3291,test.u0.u0,1,31.176,47.376,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3292,test.u0.u0,1,58.176,89.496,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3293,test.u0.u0,1,62.928,95.976,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3294,test.u0.u0,1,38.52,40.896,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3295,test.u0.u0,1,29.448,59.256,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3296,test.u0.u0,1,38.736,56.016,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3297,test.u0.u0,1,35.28,44.136,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3298,test.u0.u0,1,37.44,34.416,net_driver,HB1xp67_ASAP7_75t_SL
u0.u0.n_3299,test.u0.u0,1,29.448,63.576,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_33,test.u0.u0,1,121.68,30.096,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_330,test.u0.u0,1,197.928,10.656,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3300,test.u0.u0,1,38.52,30.096,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3301,test.u0.u0,1,38.736,53.856,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3302,test.u0.u0,1,56.016,37.656,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3303,test.u0.u0,1,53.424,37.656,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3304,test.u0.u0,1,56.232,36.576,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3305,test.u0.u0,1,17.568,63.576,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3306,test.u0.u0,1,16.272,62.496,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3307,test.u0.u0,1,17.568,75.456,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3308,test.u0.u0,1,18.432,63.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3309,test.u0.u0,1,17.568,49.536,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_331,test.u0.u0,1,224.064,6.336,net_driver,AND2x2_ASAP7_75t_SL
u0.u0.n_3310,test.u0.u0,1,11.736,64.656,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3311,test.u0.u0,1,14.328,62.496,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3312,test.u0.u0,1,19.512,16.056,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3313,test.u0.u0,1,21.24,56.016,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3314,test.u0.u0,1,17.352,52.776,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3315,test.u0.u0,1,22.32,66.816,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3316,test.u0.u0,1,21.024,64.656,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3317,test.u0.u0,1,25.776,23.616,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3318,test.u0.u0,1,18.864,73.296,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3319,test.u0.u0,1,17.136,61.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_332,test.u0.u0,1,224.928,13.896,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3321,test.u0.u0,1,23.616,11.736,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3322,test.u0.u0,1,21.888,36.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3323,test.u0.u0,1,16.272,8.496,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3324,test.u0.u0,1,18.216,47.376,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3325,test.u0.u0,1,18.432,18.216,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3326,test.u0.u0,1,16.92,19.296,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3327,test.u0.u0,1,23.616,9.576,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3328,test.u0.u0,1,21.888,60.336,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3329,test.u0.u0,1,14.976,18.216,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_333,test.u0.u0,1,225.144,14.976,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3330,test.u0.u0,1,13.896,48.456,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3331,test.u0.u0,1,22.536,31.176,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3332,test.u0.u0,1,18.648,35.496,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3333,test.u0.u0,1,18.0,57.096,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3334,test.u0.u0,1,18.216,66.816,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3335,test.u0.u0,1,14.76,58.176,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3336,test.u0.u0,1,60.336,50.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3337,test.u0.u0,1,56.016,45.216,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_3338,test.u0.u0,1,51.912,36.576,net_driver,AOI22xp5_ASAP7_75t_L
u0.u0.n_3339,test.u0.u0,1,29.016,39.816,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_334,test.u0.u0,1,219.312,14.976,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3340,test.u0.u0,1,34.416,48.456,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3341,test.u0.u0,1,35.496,35.496,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3342,test.u0.u0,1,31.176,46.296,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3343,test.u0.u0,1,35.712,59.256,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3344,test.u0.u0,1,29.664,60.336,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3345,test.u0.u0,1,25.56,40.896,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3346,test.u0.u0,1,27.936,48.456,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3347,test.u0.u0,1,37.008,60.336,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3348,test.u0.u0,1,36.144,51.696,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3349,test.u0.u0,1,29.664,66.816,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_335,test.u0.u0,1,213.912,11.736,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3350,test.u0.u0,1,29.016,70.056,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3351,test.u0.u0,1,36.36,36.576,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3352,test.u0.u0,1,35.496,33.336,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3353,test.u0.u0,1,37.656,58.176,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3354,test.u0.u0,1,37.008,57.096,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3355,test.u0.u0,1,31.392,51.696,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3356,test.u0.u0,1,18.864,8.496,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3357,test.u0.u0,1,23.4,18.216,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3358,test.u0.u0,1,19.512,66.816,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3359,test.u0.u0,1,15.192,64.656,net_driver,NOR2xp33_ASAP7_75t_L
u0.u0.n_336,test.u0.u0,1,218.232,12.816,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3360,test.u0.u0,1,24.912,10.656,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3361,test.u0.u0,1,23.832,10.656,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3362,test.u0.u0,1,19.08,19.296,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3363,test.u0.u0,1,17.568,14.976,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3364,test.u0.u0,1,18.864,77.616,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3365,test.u0.u0,1,16.272,63.576,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3366,test.u0.u0,1,14.328,68.976,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3367,test.u0.u0,1,14.976,65.736,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3368,test.u0.u0,1,14.976,12.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3369,test.u0.u0,1,23.616,31.176,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_337,test.u0.u0,1,221.256,12.816,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3370,test.u0.u0,1,22.536,12.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3371,test.u0.u0,1,10.44,67.896,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3372,test.u0.u0,1,8.928,71.136,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3373,test.u0.u0,1,25.56,14.976,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3374,test.u0.u0,1,16.056,18.216,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3375,test.u0.u0,1,15.624,66.816,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3376,test.u0.u0,1,16.704,66.816,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3377,test.u0.u0,1,18.216,74.376,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3378,test.u0.u0,1,19.944,13.896,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3379,test.u0.u0,1,17.352,18.216,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_338,test.u0.u0,1,194.688,9.576,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3380,test.u0.u0,1,27.072,8.496,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3381,test.u0.u0,1,18.216,16.056,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3382,test.u0.u0,1,25.344,18.216,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3383,test.u0.u0,1,19.512,18.216,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3384,test.u0.u0,1,11.952,75.456,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3385,test.u0.u0,1,13.464,66.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3386,test.u0.u0,1,22.536,9.576,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3387,test.u0.u0,1,19.728,31.176,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3388,test.u0.u0,1,21.456,30.096,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3389,test.u0.u0,1,21.24,27.936,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_339,test.u0.u0,1,194.688,10.656,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3390,test.u0.u0,1,17.568,31.176,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3391,test.u0.u0,1,16.704,73.296,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3392,test.u0.u0,1,15.192,68.976,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3393,test.u0.u0,1,16.272,68.976,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3394,test.u0.u0,1,19.728,73.296,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3395,test.u0.u0,1,13.896,13.896,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3396,test.u0.u0,1,19.296,24.696,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3397,test.u0.u0,1,21.24,12.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3398,test.u0.u0,1,19.512,74.376,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3399,test.u0.u0,1,14.328,66.816,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_34,test.u0.u0,1,121.464,24.696,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u0.n_340,test.u0.u0,1,217.368,9.576,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3400,test.u0.u0,1,21.24,23.616,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3401,test.u0.u0,1,17.784,73.296,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3402,test.u0.u0,1,18.216,72.216,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3403,test.u0.u0,1,24.048,29.016,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3404,test.u0.u0,1,23.616,21.456,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3405,test.u0.u0,1,21.456,9.576,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3406,test.u0.u0,1,24.048,7.416,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3407,test.u0.u0,1,14.76,79.776,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3408,test.u0.u0,1,10.224,71.136,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3409,test.u0.u0,1,27.072,14.976,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_341,test.u0.u0,1,217.584,10.656,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3410,test.u0.u0,1,26.208,10.656,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3411,test.u0.u0,1,58.176,20.376,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3412,test.u0.u0,1,32.256,34.416,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3413,test.u0.u0,1,31.392,36.576,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3414,test.u0.u0,1,24.48,36.576,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3415,test.u0.u0,1,28.584,38.736,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3416,test.u0.u0,1,15.408,31.176,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u0.n_3417,test.u0.u0,1,19.296,7.416,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3418,test.u0.u0,1,22.752,8.496,net_driver,AND2x2_ASAP7_75t_SL
u0.u0.n_3419,test.u0.u0,1,16.488,12.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_342,test.u0.u0,1,192.744,12.816,net_driver,INVx1_ASAP7_75t_SL
u0.u0.n_3420,test.u0.u0,1,12.816,64.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u0.n_3421,test.u0.u0,1,18.864,14.976,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3422,test.u0.u0,1,22.104,7.416,net_driver,AND2x2_ASAP7_75t_SL
u0.u0.n_3423,test.u0.u0,1,14.76,74.376,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u0.n_3424,test.u0.u0,1,16.488,65.736,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u0.n_3425,test.u0.u0,1,11.52,67.896,net_driver,OR2x2_ASAP7_75t_SL
u0.u0.n_3426,test.u0.u0,1,14.976,71.136,net_driver,AND2x2_ASAP7_75t_SL
